platform_id	platform_name	os	version	uv	hp_cal_dt
2	主APP	ios	6.2.0	5	2017-02-20
2	主APP	ios	6.2.1	12	2017-02-20
2	主APP	ios	6.3.0	36	2017-02-20
2	主APP	ios	6.4.0	24	2017-02-20
2	主APP	ios	6.4.1	14	2017-02-20
2	主APP	ios	6.5.0	10	2017-02-20
2	主APP	ios	6.5.1	31	2017-02-20
2	主APP	ios	6.6.0	23	2017-02-20
2	主APP	ios	6.6.5	54	2017-02-20
2	主APP	ios	6.7.0	32	2017-02-20
2	主APP	ios	6.7.5	58	2017-02-20
2	主APP	ios	6.8.0	37	2017-02-20
2	主APP	ios	6.8.5	139	2017-02-20
2	主APP	ios	6.9.0	123	2017-02-20
2	主APP	ios	6.9.5	254	2017-02-20
2	主APP	ios	6.9.7	166	2017-02-20
2	主APP	ios	6.9.8	146	2017-02-20
2	主APP	ios	7.0.0	96	2017-02-20
2	主APP	ios	7.0.1	395	2017-02-20
2	主APP	ios	7.0.2	278	2017-02-20
2	主APP	ios	7.1.0	452	2017-02-20
2	主APP	ios	7.2.0	432	2017-02-20
2	主APP	ios	7.5.0	365	2017-02-20
2	主APP	ios	7.5.1	1270	2017-02-20
2	主APP	ios	7.5.3	0	2017-02-20
2	主APP	ios	7.6.0	2348	2017-02-20
2	主APP	ios	7.7.0	684	2017-02-20
2	主APP	ios	7.8.0	769	2017-02-20
2	主APP	ios	7.8.1	609	2017-02-20
2	主APP	ios	7.8.2	2241	2017-02-20
2	主APP	ios	7.9.0	6743	2017-02-20
2	主APP	ios	7.9.2	10611	2017-02-20
2	主APP	ios	7.9.4	5316	2017-02-20
2	主APP	ios	7.9.6	4961	2017-02-20
2	主APP	ios	7.9.8	5644	2017-02-20
2	主APP	ios	8.0.0	3225	2017-02-20
2	主APP	ios	8.0.1	5469	2017-02-20
2	主APP	ios	8.0.2	4714	2017-02-20
2	主APP	ios	8.0.4	4195	2017-02-20
2	主APP	ios	8.0.5	9887	2017-02-20
2	主APP	ios	8.0.6	9273	2017-02-20
2	主APP	ios	8.0.8	16343	2017-02-20
2	主APP	ios	8.1.0	19185	2017-02-20
2	主APP	ios	8.1.2	30974	2017-02-20
2	主APP	ios	8.1.4	28036	2017-02-20
2	主APP	ios	8.1.6	24740	2017-02-20
2	主APP	ios	9.0.0	5766	2017-02-20
2	主APP	ios	9.0.1	210685	2017-02-20
2	主APP	ios	9.0.2	95148	2017-02-20
2	主APP	ios	9.0.4	39765	2017-02-20
2	主APP	ios	9.0.6	69661	2017-02-20
2	主APP	ios	9.0.8	52610	2017-02-20
2	主APP	ios	9.1.0	101749	2017-02-20
2	主APP	ios	9.1.10	1	2017-02-20
2	主APP	ios	9.1.2	642081	2017-02-20
2	主APP	ios	9.1.6	3469581	2017-02-20
2	主APP	ios	9.1.7	0	2017-02-20
2	主APP	ios	9.1.8	7	2017-02-20
2	主APP	ios	9.1.9	0	2017-02-20
2	主APP	ios	1.0.0	1	2017-02-23
2	主APP	ios	1.0.1	0	2017-02-23
2	主APP	ios	1.0.3	0	2017-02-23
2	主APP	ios	1.1.0	54	2017-02-23
2	主APP	ios	2.2.0	0	2017-02-23
2	主APP	ios	3.0.0	0	2017-02-23
2	主APP	ios	3.1.0	0	2017-02-23
2	主APP	ios	3.1.1	2	2017-02-23
2	主APP	ios	4.0.0	0	2017-02-23
2	主APP	ios	4.1.0	1	2017-02-23
2	主APP	ios	4.1.2	1	2017-02-23
2	主APP	ios	4.2.0	1	2017-02-23
2	主APP	ios	4.3.0	3	2017-02-23
2	主APP	ios	4.4.0	0	2017-02-23
2	主APP	ios	4.5.0	2	2017-02-23
2	主APP	ios	4.6.0	0	2017-02-23
2	主APP	ios	4.6.1	0	2017-02-23
2	主APP	ios	4.7.0	1	2017-02-23
2	主APP	ios	4.7.1	1	2017-02-23
2	主APP	ios	4.8.0	1	2017-02-23
2	主APP	ios	4.8.1	2	2017-02-23
2	主APP	ios	4.8.2	2	2017-02-23
2	主APP	ios	4.9.0	3	2017-02-23
2	主APP	ios	4.9.10	0	2017-02-23
2	主APP	ios	4.9.11	0	2017-02-23
2	主APP	ios	4.9.12	0	2017-02-23
2	主APP	ios	4.9.9	0	2017-02-23
2	主APP	ios	5.0.0	2	2017-02-23
2	主APP	ios	5.1.0	1	2017-02-23
2	主APP	ios	5.2.0	3	2017-02-23
2	主APP	ios	5.2.1	0	2017-02-23
2	主APP	ios	5.3.0	1	2017-02-23
2	主APP	ios	5.3.1	3	2017-02-23
2	主APP	ios	5.4.0	6	2017-02-23
2	主APP	ios	5.4.5	7	2017-02-23
2	主APP	ios	5.5.0	1	2017-02-23
2	主APP	ios	5.5.1	3	2017-02-23
2	主APP	ios	5.6.0	2	2017-02-23
2	主APP	ios	5.7.0	3	2017-02-23
2	主APP	ios	5.8.1	2	2017-02-23
2	主APP	ios	5.8.2	7	2017-02-23
2	主APP	ios	5.9.0	8	2017-02-23
2	主APP	ios	5.9.5	16	2017-02-23
2	主APP	ios	6.0.0	0	2017-02-23
2	主APP	ios	6.0.1	18	2017-02-23
2	主APP	ios	6.0.2	2	2017-02-23
2	主APP	ios	6.1.0	22	2017-02-23
2	主APP	ios	6.2.0	5	2017-02-23
2	主APP	ios	6.2.1	14	2017-02-23
2	主APP	ios	6.3.0	35	2017-02-23
2	主APP	ios	6.4.0	22	2017-02-23
2	主APP	ios	6.4.1	19	2017-02-23
2	主APP	ios	6.5.0	18	2017-02-23
2	主APP	ios	6.5.1	41	2017-02-23
2	主APP	ios	6.6.0	17	2017-02-23
2	主APP	ios	6.6.5	34	2017-02-23
2	主APP	ios	6.7.0	30	2017-02-23
2	主APP	ios	6.7.5	57	2017-02-23
2	主APP	ios	6.8.0	39	2017-02-23
2	主APP	ios	6.8.5	136	2017-02-23
2	主APP	ios	6.9.0	131	2017-02-23
2	主APP	ios	6.9.5	250	2017-02-23
2	主APP	ios	6.9.7	167	2017-02-23
2	主APP	ios	6.9.8	166	2017-02-23
2	主APP	ios	7.0.0	103	2017-02-23
2	主APP	ios	7.0.1	397	2017-02-23
2	主APP	ios	7.0.2	239	2017-02-23
2	主APP	ios	7.1.0	421	2017-02-23
2	主APP	ios	7.2.0	408	2017-02-23
2	主APP	ios	7.5.0	367	2017-02-23
2	主APP	ios	7.5.1	1278	2017-02-23
2	主APP	ios	7.5.3	0	2017-02-23
2	主APP	ios	7.6.0	2311	2017-02-23
2	主APP	ios	7.7.0	701	2017-02-23
2	主APP	ios	7.8.0	813	2017-02-23
2	主APP	ios	7.8.1	560	2017-02-23
2	主APP	ios	7.8.2	2322	2017-02-23
2	主APP	ios	7.9.0	6860	2017-02-23
2	主APP	ios	7.9.2	10434	2017-02-23
2	主APP	ios	7.9.4	5346	2017-02-23
2	主APP	ios	7.9.6	5028	2017-02-23
2	主APP	ios	7.9.8	5667	2017-02-23
2	主APP	ios	8.0.0	3314	2017-02-23
2	主APP	ios	8.0.1	5596	2017-02-23
2	主APP	ios	8.0.2	4851	2017-02-23
2	主APP	ios	8.0.4	4314	2017-02-23
2	主APP	ios	8.0.5	10239	2017-02-23
2	主APP	ios	8.0.6	9583	2017-02-23
2	主APP	ios	8.0.8	16436	2017-02-23
2	主APP	ios	8.1.0	20165	2017-02-23
2	主APP	ios	8.1.2	32383	2017-02-23
2	主APP	ios	8.1.4	28882	2017-02-23
2	主APP	ios	8.1.6	25226	2017-02-23
2	主APP	ios	9.0.0	5954	2017-02-23
2	主APP	ios	9.0.1	248533	2017-02-23
2	主APP	ios	9.0.2	98605	2017-02-23
2	主APP	ios	9.0.4	41757	2017-02-23
2	主APP	ios	9.0.6	70899	2017-02-23
2	主APP	ios	9.0.8	53125	2017-02-23
2	主APP	ios	9.1.0	108230	2017-02-23
2	主APP	ios	9.1.10	0	2017-02-23
2	主APP	ios	9.1.2	533591	2017-02-23
2	主APP	ios	9.1.6	3739395	2017-02-23
2	主APP	ios	9.1.7	0	2017-02-23
2	主APP	ios	9.1.8	47	2017-02-23
2	主APP	ios	9.1.9	0	2017-02-23
2	主APP	ios	1.0.0	0	2017-02-19
2	主APP	ios	1.0.1	0	2017-02-19
2	主APP	ios	1.0.3	2	2017-02-19
2	主APP	ios	1.1.0	77	2017-02-19
2	主APP	ios	2.2.0	0	2017-02-19
2	主APP	ios	3.0.0	0	2017-02-19
2	主APP	ios	3.1.1	0	2017-02-19
2	主APP	ios	4.0.0	2	2017-02-19
2	主APP	ios	4.1.0	0	2017-02-19
2	主APP	ios	4.1.2	0	2017-02-19
2	主APP	ios	4.2.0	1	2017-02-19
2	主APP	ios	4.3.0	1	2017-02-19
2	主APP	ios	4.4.0	0	2017-02-19
2	主APP	ios	4.5.0	2	2017-02-19
2	主APP	ios	4.6.0	0	2017-02-19
2	主APP	ios	4.6.1	3	2017-02-19
2	主APP	ios	4.7.0	2	2017-02-19
2	主APP	ios	4.7.1	0	2017-02-19
2	主APP	ios	4.8.0	0	2017-02-19
2	主APP	ios	4.8.1	4	2017-02-19
2	主APP	ios	4.8.2	0	2017-02-19
2	主APP	ios	4.9.0	2	2017-02-19
2	主APP	ios	4.9.10	1	2017-02-19
2	主APP	ios	4.9.11	0	2017-02-19
2	主APP	ios	4.9.12	0	2017-02-19
2	主APP	ios	4.9.9	0	2017-02-19
2	主APP	ios	5.0.0	1	2017-02-19
2	主APP	ios	5.1.0	5	2017-02-19
2	主APP	ios	5.2.0	1	2017-02-19
2	主APP	ios	5.2.1	0	2017-02-19
2	主APP	ios	5.3.0	0	2017-02-19
2	主APP	ios	5.3.1	9	2017-02-19
2	主APP	ios	5.4.0	7	2017-02-19
2	主APP	ios	5.4.5	1	2017-02-19
2	主APP	ios	5.5.0	2	2017-02-19
2	主APP	ios	5.5.1	2	2017-02-19
2	主APP	ios	5.6.0	3	2017-02-19
2	主APP	ios	5.7.0	2	2017-02-19
2	主APP	ios	5.8.1	4	2017-02-19
2	主APP	ios	5.8.2	4	2017-02-19
2	主APP	ios	5.9.0	11	2017-02-19
2	主APP	ios	5.9.5	15	2017-02-19
2	主APP	ios	6.0.0	0	2017-02-19
2	主APP	ios	6.0.1	18	2017-02-19
2	主APP	ios	6.0.2	1	2017-02-19
2	主APP	ios	6.1.0	23	2017-02-19
2	主APP	ios	6.2.0	5	2017-02-19
2	主APP	ios	6.2.1	22	2017-02-19
2	主APP	ios	6.3.0	46	2017-02-19
2	主APP	ios	6.4.0	26	2017-02-19
2	主APP	ios	6.4.1	19	2017-02-19
2	主APP	ios	6.5.0	27	2017-02-19
2	主APP	ios	6.5.1	33	2017-02-19
2	主APP	ios	6.6.0	26	2017-02-19
2	主APP	ios	6.6.5	71	2017-02-19
2	主APP	ios	6.7.0	37	2017-02-19
2	主APP	ios	6.7.5	61	2017-02-19
2	主APP	ios	6.8.0	53	2017-02-19
2	主APP	ios	6.8.5	168	2017-02-19
2	主APP	ios	6.9.0	124	2017-02-19
2	主APP	ios	6.9.5	344	2017-02-19
2	主APP	ios	6.9.7	197	2017-02-19
2	主APP	ios	6.9.8	163	2017-02-19
2	主APP	ios	7.0.0	99	2017-02-19
2	主APP	ios	7.0.1	512	2017-02-19
2	主APP	ios	7.0.2	307	2017-02-19
2	主APP	ios	7.1.0	517	2017-02-19
2	主APP	ios	7.2.0	523	2017-02-19
2	主APP	ios	7.5.0	451	2017-02-19
2	主APP	ios	7.5.1	1535	2017-02-19
2	主APP	ios	7.5.3	0	2017-02-19
2	主APP	ios	7.6.0	2885	2017-02-19
2	主APP	ios	7.7.0	842	2017-02-19
2	主APP	ios	7.8.0	982	2017-02-19
2	主APP	ios	7.8.1	775	2017-02-19
2	主APP	ios	7.8.2	2921	2017-02-19
2	主APP	ios	7.9.0	8687	2017-02-19
2	主APP	ios	7.9.2	12807	2017-02-19
2	主APP	ios	7.9.4	6696	2017-02-19
2	主APP	ios	7.9.6	6266	2017-02-19
2	主APP	ios	7.9.8	7225	2017-02-19
2	主APP	ios	8.0.0	4216	2017-02-19
2	主APP	ios	8.0.1	7203	2017-02-19
2	主APP	ios	8.0.2	6211	2017-02-19
2	主APP	ios	8.0.4	5404	2017-02-19
2	主APP	ios	8.0.5	12551	2017-02-19
2	主APP	ios	8.0.6	11651	2017-02-19
2	主APP	ios	8.0.8	19542	2017-02-19
2	主APP	ios	8.1.0	24680	2017-02-19
2	主APP	ios	8.1.2	40096	2017-02-19
2	主APP	ios	8.1.4	34190	2017-02-19
2	主APP	ios	8.1.6	30219	2017-02-19
2	主APP	ios	9.0.0	7070	2017-02-19
2	主APP	ios	9.0.1	208947	2017-02-19
2	主APP	ios	9.0.2	118429	2017-02-19
2	主APP	ios	9.0.4	49844	2017-02-19
2	主APP	ios	9.0.6	84390	2017-02-19
2	主APP	ios	9.0.8	64749	2017-02-19
2	主APP	ios	9.1.0	129123	2017-02-19
2	主APP	ios	9.1.10	1	2017-02-19
2	主APP	ios	9.1.2	864714	2017-02-19
2	主APP	ios	9.1.6	3991991	2017-02-19
2	主APP	ios	9.1.7	1	2017-02-19
2	主APP	ios	9.1.8	3	2017-02-19
2	主APP	ios	9.1.9	1	2017-02-19
2	主APP	ios	1.0.0	0	2017-02-21
2	主APP	ios	1.0.1	0	2017-02-21
2	主APP	ios	1.0.3	0	2017-02-21
2	主APP	ios	1.1.0	76	2017-02-21
2	主APP	ios	2.2.0	0	2017-02-21
2	主APP	ios	3.0.0	0	2017-02-21
2	主APP	ios	3.1.0	1	2017-02-21
2	主APP	ios	3.1.1	1	2017-02-21
2	主APP	ios	4.0.0	0	2017-02-21
2	主APP	ios	4.1.0	1	2017-02-21
2	主APP	ios	4.1.2	1	2017-02-21
2	主APP	ios	4.2.0	1	2017-02-21
2	主APP	ios	4.3.0	4	2017-02-21
2	主APP	ios	4.4.0	0	2017-02-21
2	主APP	ios	4.5.0	2	2017-02-21
2	主APP	ios	4.6.0	0	2017-02-21
2	主APP	ios	4.6.1	2	2017-02-21
2	主APP	ios	4.7.0	2	2017-02-21
2	主APP	ios	4.7.1	0	2017-02-21
2	主APP	ios	4.8.0	1	2017-02-21
2	主APP	ios	4.8.1	2	2017-02-21
2	主APP	ios	4.8.2	0	2017-02-21
2	主APP	ios	4.9.0	4	2017-02-21
2	主APP	ios	4.9.10	0	2017-02-21
2	主APP	ios	4.9.11	0	2017-02-21
2	主APP	ios	4.9.12	0	2017-02-21
2	主APP	ios	4.9.9	0	2017-02-21
2	主APP	ios	5.0.0	2	2017-02-21
2	主APP	ios	5.1.0	3	2017-02-21
2	主APP	ios	5.2.0	1	2017-02-21
2	主APP	ios	5.2.1	0	2017-02-21
2	主APP	ios	5.3.0	0	2017-02-21
2	主APP	ios	5.3.1	5	2017-02-21
2	主APP	ios	5.4.0	5	2017-02-21
2	主APP	ios	5.4.5	6	2017-02-21
2	主APP	ios	5.5.0	1	2017-02-21
2	主APP	ios	5.5.1	2	2017-02-21
2	主APP	ios	5.6.0	5	2017-02-21
2	主APP	ios	5.7.0	5	2017-02-21
2	主APP	ios	5.8.1	3	2017-02-21
2	主APP	ios	5.8.2	1	2017-02-21
2	主APP	ios	5.9.0	8	2017-02-21
2	主APP	ios	5.9.5	6	2017-02-21
2	主APP	ios	6.0.0	0	2017-02-21
2	主APP	ios	6.0.1	15	2017-02-21
2	主APP	ios	6.0.2	5	2017-02-21
2	主APP	ios	6.1.0	23	2017-02-21
2	主APP	ios	6.2.0	9	2017-02-21
2	主APP	ios	6.2.1	13	2017-02-21
2	主APP	ios	6.3.0	46	2017-02-21
2	主APP	ios	6.4.0	15	2017-02-21
2	主APP	ios	6.4.1	14	2017-02-21
2	主APP	ios	6.5.0	19	2017-02-21
2	主APP	ios	6.5.1	30	2017-02-21
2	主APP	ios	6.6.0	16	2017-02-21
2	主APP	ios	6.6.5	46	2017-02-21
2	主APP	ios	6.7.0	30	2017-02-21
2	主APP	ios	6.7.5	47	2017-02-21
2	主APP	ios	6.8.0	36	2017-02-21
2	主APP	ios	6.8.5	130	2017-02-21
2	主APP	ios	6.9.0	117	2017-02-21
2	主APP	ios	6.9.5	263	2017-02-21
2	主APP	ios	6.9.7	174	2017-02-21
2	主APP	ios	6.9.8	140	2017-02-21
2	主APP	ios	7.0.0	95	2017-02-21
2	主APP	ios	7.0.1	396	2017-02-21
2	主APP	ios	7.0.2	264	2017-02-21
2	主APP	ios	7.1.0	463	2017-02-21
2	主APP	ios	7.2.0	435	2017-02-21
2	主APP	ios	7.5.0	340	2017-02-21
2	主APP	ios	7.5.1	1275	2017-02-21
2	主APP	ios	7.5.3	0	2017-02-21
2	主APP	ios	7.6.0	2334	2017-02-21
2	主APP	ios	7.7.0	721	2017-02-21
2	主APP	ios	7.8.0	781	2017-02-21
2	主APP	ios	7.8.1	565	2017-02-21
2	主APP	ios	7.8.2	2267	2017-02-21
2	主APP	ios	7.9.0	6778	2017-02-21
2	主APP	ios	7.9.2	10478	2017-02-21
2	主APP	ios	7.9.4	5381	2017-02-21
2	主APP	ios	7.9.6	4988	2017-02-21
2	主APP	ios	7.9.8	5657	2017-02-21
2	主APP	ios	8.0.0	3254	2017-02-21
2	主APP	ios	8.0.1	5531	2017-02-21
2	主APP	ios	8.0.2	4756	2017-02-21
2	主APP	ios	8.0.4	4337	2017-02-21
2	主APP	ios	8.0.5	9852	2017-02-21
2	主APP	ios	8.0.6	9488	2017-02-21
2	主APP	ios	8.0.8	16172	2017-02-21
2	主APP	ios	8.1.0	19294	2017-02-21
2	主APP	ios	8.1.2	31483	2017-02-21
2	主APP	ios	8.1.4	28236	2017-02-21
2	主APP	ios	8.1.6	24893	2017-02-21
2	主APP	ios	9.0.0	5794	2017-02-21
2	主APP	ios	9.0.1	236714	2017-02-21
2	主APP	ios	9.0.2	96632	2017-02-21
2	主APP	ios	9.0.4	39924	2017-02-21
2	主APP	ios	9.0.6	69720	2017-02-21
2	主APP	ios	9.0.8	52955	2017-02-21
2	主APP	ios	9.1.0	99633	2017-02-21
2	主APP	ios	9.1.10	1	2017-02-21
2	主APP	ios	9.1.2	593821	2017-02-21
2	主APP	ios	9.1.6	3539277	2017-02-21
2	主APP	ios	9.1.7	0	2017-02-21
2	主APP	ios	9.1.8	7	2017-02-21
2	主APP	ios	9.1.9	0	2017-02-21
2	主APP	ios	1.0.0	0	2017-02-16
2	主APP	ios	1.0.1	0	2017-02-16
2	主APP	ios	1.0.3	0	2017-02-16
2	主APP	ios	1.1.0	71	2017-02-16
2	主APP	ios	2.2.0	0	2017-02-16
2	主APP	ios	3.0.0	0	2017-02-16
2	主APP	ios	3.1.1	0	2017-02-16
2	主APP	ios	4.0.0	4	2017-02-16
2	主APP	ios	4.1.0	1	2017-02-16
2	主APP	ios	4.1.2	1	2017-02-16
2	主APP	ios	4.2.0	3	2017-02-16
2	主APP	ios	4.3.0	4	2017-02-16
2	主APP	ios	4.4.0	0	2017-02-16
2	主APP	ios	4.5.0	0	2017-02-16
2	主APP	ios	4.6.0	1	2017-02-16
2	主APP	ios	4.6.1	1	2017-02-16
2	主APP	ios	4.7.0	0	2017-02-16
2	主APP	ios	4.7.1	0	2017-02-16
2	主APP	ios	4.8.0	2	2017-02-16
2	主APP	ios	4.8.1	4	2017-02-16
2	主APP	ios	4.8.2	0	2017-02-16
2	主APP	ios	4.9.0	4	2017-02-16
2	主APP	ios	4.9.11	0	2017-02-16
2	主APP	ios	4.9.12	0	2017-02-16
2	主APP	ios	4.9.9	0	2017-02-16
2	主APP	ios	5.0.0	1	2017-02-16
2	主APP	ios	5.1.0	0	2017-02-16
2	主APP	ios	5.2.0	4	2017-02-16
2	主APP	ios	5.2.1	1	2017-02-16
2	主APP	ios	5.3.0	0	2017-02-16
2	主APP	ios	5.3.1	10	2017-02-16
2	主APP	ios	5.4.0	7	2017-02-16
2	主APP	ios	5.4.5	7	2017-02-16
2	主APP	ios	5.5.0	1	2017-02-16
2	主APP	ios	5.5.1	1	2017-02-16
2	主APP	ios	5.6.0	4	2017-02-16
2	主APP	ios	5.7.0	5	2017-02-16
2	主APP	ios	5.8.1	5	2017-02-16
2	主APP	ios	5.8.2	6	2017-02-16
2	主APP	ios	5.9.0	10	2017-02-16
2	主APP	ios	5.9.5	14	2017-02-16
2	主APP	ios	6.0.0	0	2017-02-16
2	主APP	ios	6.0.1	21	2017-02-16
2	主APP	ios	6.0.2	2	2017-02-16
2	主APP	ios	6.1.0	17	2017-02-16
2	主APP	ios	6.2.0	7	2017-02-16
2	主APP	ios	6.2.1	19	2017-02-16
2	主APP	ios	6.3.0	36	2017-02-16
2	主APP	ios	6.4.0	19	2017-02-16
2	主APP	ios	6.4.1	19	2017-02-16
2	主APP	ios	6.5.0	20	2017-02-16
2	主APP	ios	6.5.1	32	2017-02-16
2	主APP	ios	6.6.0	18	2017-02-16
2	主APP	ios	6.6.5	45	2017-02-16
2	主APP	ios	6.7.0	32	2017-02-16
2	主APP	ios	6.7.5	61	2017-02-16
2	主APP	ios	6.8.0	39	2017-02-16
2	主APP	ios	6.8.5	184	2017-02-16
2	主APP	ios	6.9.0	127	2017-02-16
2	主APP	ios	6.9.5	298	2017-02-16
2	主APP	ios	6.9.7	183	2017-02-16
2	主APP	ios	6.9.8	186	2017-02-16
2	主APP	ios	7.0.0	101	2017-02-16
2	主APP	ios	7.0.1	417	2017-02-16
2	主APP	ios	7.0.2	289	2017-02-16
2	主APP	ios	7.1.0	462	2017-02-16
2	主APP	ios	7.2.0	473	2017-02-16
2	主APP	ios	7.5.0	433	2017-02-16
2	主APP	ios	7.5.1	1390	2017-02-16
2	主APP	ios	7.5.3	0	2017-02-16
2	主APP	ios	7.6.0	2616	2017-02-16
2	主APP	ios	7.7.0	771	2017-02-16
2	主APP	ios	7.8.0	883	2017-02-16
2	主APP	ios	7.8.1	664	2017-02-16
2	主APP	ios	7.8.2	2581	2017-02-16
2	主APP	ios	7.9.0	7520	2017-02-16
2	主APP	ios	7.9.2	11310	2017-02-16
2	主APP	ios	7.9.4	5460	2017-02-16
2	主APP	ios	7.9.6	5337	2017-02-16
2	主APP	ios	7.9.8	6087	2017-02-16
2	主APP	ios	8.0.0	3670	2017-02-16
2	主APP	ios	8.0.1	6135	2017-02-16
2	主APP	ios	8.0.2	5327	2017-02-16
2	主APP	ios	8.0.4	4720	2017-02-16
2	主APP	ios	8.0.5	10786	2017-02-16
2	主APP	ios	8.0.6	9565	2017-02-16
2	主APP	ios	8.0.8	17540	2017-02-16
2	主APP	ios	8.1.0	21625	2017-02-16
2	主APP	ios	8.1.2	34906	2017-02-16
2	主APP	ios	8.1.4	31099	2017-02-16
2	主APP	ios	8.1.6	27298	2017-02-16
2	主APP	ios	9.0.0	6419	2017-02-16
2	主APP	ios	9.0.1	195474	2017-02-16
2	主APP	ios	9.0.2	106867	2017-02-16
2	主APP	ios	9.0.4	44859	2017-02-16
2	主APP	ios	9.0.6	77417	2017-02-16
2	主APP	ios	9.0.8	59536	2017-02-16
2	主APP	ios	9.1.0	117300	2017-02-16
2	主APP	ios	9.1.2	1765827	2017-02-16
2	主APP	ios	9.1.6	2704479	2017-02-16
2	主APP	ios	9.1.8	12	2017-02-16
